model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,-3.4062681198120117,5.000100135803223
XGBoost-biophysical,1,cdr3_charge,0.793925404548645,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,-3.191135883331299,3.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.373418927192688,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.1092915534973145,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.1212905645370483,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.0445438623428345,0.0930000022053718
XGBoost-biophysical,1,cdr3_charge,1.3624120950698853,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-0.5963550209999084,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,0.919888436794281,1.000499963760376
XGBoost-biophysical,1,cdr3_charge,-3.510001420974731,5.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.115517020225525,0.0027999999001622
XGBoost-biophysical,1,cdr3_charge,-1.7020981311798096,2.0917000770568848
XGBoost-biophysical,1,cdr3_charge,1.2507041692733765,-1.9067000150680544
XGBoost-biophysical,1,cdr3_charge,-2.681159019470215,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,-3.52645492553711,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,1.149163842201233,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.1919512748718262,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.466064453125,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-0.7069803476333618,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.2880815267562866,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-0.5608217716217041,1.0924999713897705
XGBoost-biophysical,1,cdr3_charge,-3.4666197299957275,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-3.0644121170043945,5.000800132751465
XGBoost-biophysical,1,cdr3_charge,-3.151614189147949,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.391044855117798,-0.9070000052452089
XGBoost-biophysical,1,cdr3_charge,1.420211672782898,-0.9980000257492064
XGBoost-biophysical,1,cdr3_charge,-0.6399484872817993,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,-3.245285987854004,3.0013999938964844
XGBoost-biophysical,1,cdr3_charge,1.309579849243164,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,-3.1974377632141113,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.0765604972839355,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.3061540126800537,4.000199794769287
XGBoost-biophysical,1,cdr3_charge,1.3652606010437012,-3.9951000213623047
XGBoost-biophysical,1,cdr3_charge,0.973099410533905,0.0917000025510788
XGBoost-biophysical,1,cdr3_charge,-3.1968696117401123,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.2846314907073977,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,1.4004868268966677,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.585412979125977,3.1826000213623047
XGBoost-biophysical,1,cdr3_charge,1.228391408920288,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.348029375076294,-0.9070000052452089
XGBoost-biophysical,1,cdr3_charge,0.8753249645233154,0.0925000011920929
XGBoost-biophysical,1,cdr3_charge,1.2609338760375977,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,0.8516236543655396,1.0012999773025513
XGBoost-biophysical,1,cdr3_charge,1.085478663444519,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.017409086227417,0.0925000011920929
XGBoost-biophysical,1,cdr3_charge,-2.759009599685669,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.084133505821228,-0.8166000247001648
XGBoost-biophysical,1,cdr3_charge,-1.8013614416122437,2.091399908065796
XGBoost-biophysical,1,cdr3_charge,0.9267489314079284,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,-3.315871000289917,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-2.9628889560699463,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,1.1844993829727173,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,-3.5694968700408936,4.000800132751465
XGBoost-biophysical,1,cdr3_charge,1.0846046209335327,0.0027999999001622
